store,building,floor,floor_name,category,brand
본점,신관,3F,컨템포러리ㅣ슈즈,해외컨템포러리,질스튜어트
본점,신관,3F,컨템포러리ㅣ슈즈,해외컨템포러리,클럽모나코 여성
본점,신관,3F,컨템포러리ㅣ슈즈,해외컨템포러리,트랜짓
본점,신관,3F,컨템포러리ㅣ슈즈,국내컨템포러리,구호
본점,신관,3F,컨템포러리ㅣ슈즈,국내컨템포러리,더 캐시미어
본점,신관,3F,컨템포러리ㅣ슈즈,국내컨템포러리,델라라나
본점,신관,3F,컨템포러리ㅣ슈즈,국내컨템포러리,랑방컬렉션
본점,신관,3F,컨템포러리ㅣ슈즈,국내컨템포러리,마인
본점,신관,3F,컨템포러리ㅣ슈즈,국내컨템포러리,타임
본점,신관,3F,컨템포러리ㅣ슈즈,트래디셔널,빈폴 레이디스
본점,신관,3F,컨템포러리ㅣ슈즈,모피,사바티에
본점,신관,3F,컨템포러리ㅣ슈즈,글로벌 캐주얼,룰루레몬
본점,신관,3F,컨템포러리ㅣ슈즈,VIP서비스,멤버스바
본점,신관,3F,컨템포러리ㅣ슈즈,일반서비스,여자 장애인 화장실
본점,신관,3F,컨템포러리ㅣ슈즈,일반서비스,여자 화장실
본점,신관,3F,컨템포러리ㅣ슈즈,수선서비스,알라딘(피혁 수선실)
본점,신관,3F,컨템포러리ㅣ슈즈,수선서비스,의류수선실(여성)
본점,신관,2F,여성클래식ㅣ핸드백,럭셔리뷰틱,버버리
본점,신관,2F,여성클래식ㅣ핸드백,수입클래식,바오바오
본점,신관,2F,여성클래식ㅣ핸드백,핸드백,MCM
본점,신관,2F,여성클래식ㅣ핸드백,핸드백,닥스 핸드백
본점,신관,2F,여성클래식ㅣ핸드백,핸드백,루이까또즈 핸드백
본점,신관,2F,여성클래식ㅣ핸드백,핸드백,만다리나 덕
본점,신관,2F,여성클래식ㅣ핸드백,핸드백,메트로시티 핸드백
본점,신관,2F,여성클래식ㅣ핸드백,핸드백,헤지스 핸드백
본점,신관,2F,여성클래식ㅣ핸드백,패션소품,린드버그 안경
본점,신관,2F,여성클래식ㅣ핸드백,패션소품,헬렌 카민스키
본점,신관,2F,여성클래식ㅣ핸드백,국내컨템포러리,데코
본점,신관,2F,여성클래식ㅣ핸드백,국내컨템포러리,린
본점,신관,2F,여성클래식ㅣ핸드백,국내컨템포러리,모노크롬
본점,신관,2F,여성클래식ㅣ핸드백,국내컨템포러리,모조에스핀
본점,신관,2F,여성클래식ㅣ핸드백,국내컨템포러리,지고트
본점,신관,2F,여성클래식ㅣ핸드백,트래디셔널,타미힐피거 여성
본점,신관,2F,여성클래식ㅣ핸드백,트래디셔널,헤지스 레이디스
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,닥스 숙녀
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,르베이지
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,모에
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,미니멈
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,미스지
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,바이엘캐시미어
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,보티첼리
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,쁘렝땅
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,손정완
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,스피치오
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,앤디앤뎁
본점,신관,2F,여성클래식ㅣ핸드백,국내디자이너,이따리아나
본점,신관,2F,여성클래식ㅣ핸드백,커리어,데미안
본점,신관,2F,여성클래식ㅣ핸드백,커리어,로렌
본점,신관,2F,여성클래식ㅣ핸드백,커리어,마리끌레르
본점,신관,2F,여성클래식ㅣ핸드백,커리어,아이잗바바
본점,신관,2F,여성클래식ㅣ핸드백,커리어,엠씨
본점,신관,2F,여성클래식ㅣ핸드백,커리어,이새
본점,신관,2F,여성클래식ㅣ핸드백,커리어,쿠에른
본점,신관,2F,여성클래식ㅣ핸드백,란제리,CK 언더웨어
본점,신관,2F,여성클래식ㅣ핸드백,란제리,EA 언더웨어
본점,신관,2F,여성클래식ㅣ핸드백,란제리,바바라 란제리
본점,신관,2F,여성클래식ㅣ핸드백,란제리,비너스
본점,신관,2F,여성클래식ㅣ핸드백,란제리,비비안
본점,신관,2F,여성클래식ㅣ핸드백,란제리,와코루
본점,신관,2F,여성클래식ㅣ핸드백,란제리,원더브라
본점,신관,2F,여성클래식ㅣ핸드백,란제리,트라이엄프
본점,신관,2F,여성클래식ㅣ핸드백,란제리,한로
본점,신관,2F,여성클래식ㅣ핸드백,모피,나우니스
본점,신관,2F,여성클래식ㅣ핸드백,모피,진도모피
본점,신관,2F,여성클래식ㅣ핸드백,가전,세라젬
본점,신관,2F,여성클래식ㅣ핸드백,가전,오씸
본점,신관,2F,여성클래식ㅣ핸드백,가전,유라
본점,신관,2F,여성클래식ㅣ핸드백,가전,테크노짐
본점,신관,2F,여성클래식ㅣ핸드백,가전,파나소닉
본점,신관,2F,여성클래식ㅣ핸드백,홈인테리어,루이스폴센
본점,신관,2F,여성클래식ㅣ핸드백,홈인테리어,아템포
본점,신관,2F,여성클래식ㅣ핸드백,일반서비스,남자 화장실
본점,신관,2F,여성클래식ㅣ핸드백,일반서비스,여자 화장실
본점,신관,2F,여성클래식ㅣ핸드백,엘레강스,시크릿 우먼
본점,신관,2F,여성클래식ㅣ핸드백,홈데코&프래그런스,앤스타일(셀레티)
본점,신관,2F,여성클래식ㅣ핸드백,러기지,샘소나이트
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,럭셔리뷰틱,구찌
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,럭셔리뷰틱,살바도레 페라가모
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,럭셔리뷰틱,코치
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,럭셔리뷰틱,프라다
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,주얼리/시계,티파니
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,SK-II
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,겔랑
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,구찌뷰티
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,끌레드 뽀 보떼
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,나스
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,데코르테
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,디올 코스메틱
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,딥티크
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,라메르
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,라부르켓
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,라프레리
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,랑콤
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,랩시리즈
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,록시땅
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,맥
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,바비브라운
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,바이레도
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,베네피트
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,비디비치
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,뽀아레
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,산타마리아 노벨라
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,샤넬 코스메틱
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,설화수
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,숨 37˚
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,시세이도
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,시슬리 코스메틱
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,아모레퍼시픽
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,아베다
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,아쿠아 디 파르마
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,에르메스 퍼퓸
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,에스티로더
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,연작
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,오휘/후
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,이솝
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,입생로랑 코스메틱
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,조르지오아르마니 코스메틱
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,조말론
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,크리니크
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,키엘
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,헤라
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,화장품,헬레나루빈스타인
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,JP클라리쎄
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,WSI
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,갤러리어클락
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,골든듀
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,다이아미
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,디디에두보
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,루첸리
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,모니카비나더
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,미꼬
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,세그먼트A
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,스와로브스키
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,스타몽뜨레
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,스톤헨지
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,예진 액세서리
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,이에르 로르
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,제이에스티나 액세서리
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,티르리르
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,액세서리,판도라
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,CK Socks
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,닥스 손수건
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,닥스 우양산
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,닥스 장갑
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,닥스스카프(서도)
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,레노마 모자
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,레노마 스카프
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,레이벤 선글라스
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,비비안 스타킹
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,아테스토니(성창)
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,젠틀몬스터
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,페라가모 선글라스
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,패션소품,폴로스카프
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,VIP서비스,발렛라운지
본점,신관,1F,화장품ㅣ패션잡화ㅣ해외유명브랜드,일반서비스,안내데스크
본점,신관,B1,푸드마켓,생활/편의,포장코너
본점,신관,B1,푸드마켓,일반서비스,근거리배송서비스
본점,신관,B1,푸드마켓,일반서비스,무인 물품보관소
본점,신관,B1,푸드마켓,일반서비스,여자 화장실
본점,신관,B1,푸드마켓,일반서비스,포터 서비스
본점,신관,B1,푸드마켓,회원서비스,익스프레쓱
본점,신관,B1,푸드마켓,청과,견과
본점,신관,B1,푸드마켓,청과,과일
본점,신관,B1,푸드마켓,청과,심플리주스
본점,신관,B1,푸드마켓,청과,조각과일
본점,신관,B1,푸드마켓,채소,채소
본점,신관,B1,푸드마켓,양곡,양곡
본점,신관,B1,푸드마켓,축산,가공육
본점,신관,B1,푸드마켓,축산,계육
본점,신관,B1,푸드마켓,축산,돈육
본점,신관,B1,푸드마켓,축산,수입육
본점,신관,B1,푸드마켓,축산,한우
본점,신관,B1,푸드마켓,수산,굴비
본점,신관,B1,푸드마켓,수산,"회,초밥"
본점,신관,B1,푸드마켓,조리,건해산
본점,신관,B1,푸드마켓,조리,반찬
본점,신관,B1,푸드마켓,조리,발효곳간
본점,신관,B1,푸드마켓,식당가,일치프리아니(식당가)
본점,신관,B1,푸드마켓,건강,강개상인
본점,신관,B1,푸드마켓,건강,레인보우
본점,신관,B1,푸드마켓,건강,비타민뱅크
본점,신관,B1,푸드마켓,건강,솔가
본점,신관,B1,푸드마켓,건강,오설록
본점,신관,B1,푸드마켓,건강,장수이야기
본점,신관,B1,푸드마켓,건강,정관장
본점,신관,B1,푸드마켓,건강,콤비타
본점,신관,B1,푸드마켓,건강,허니코
본점,신관,B1,푸드마켓,건강,헬스베버리지
본점,신관,B1,푸드마켓,주류,소주/맥주
본점,신관,B1,푸드마켓,주류,수입맥주
본점,신관,B1,푸드마켓,주류,양주
본점,신관,B1,푸드마켓,주류,와인하우스
본점,신관,B1,푸드마켓,주류,우리술방
본점,신관,B1,푸드마켓,냉동냉장,냉동냉장
본점,신관,B1,푸드마켓,냉동냉장,델리카트슨(벨로타벨로타)
본점,신관,B1,푸드마켓,냉동냉장,유음료
본점,신관,B1,푸드마켓,냉동냉장,피코크
본점,신관,B1,푸드마켓,그로서리,그로서리
본점,신관,B1,푸드마켓,그로서리,수입직소싱 글로서리
본점,신관,B1,푸드마켓,그로서리,포트넘앤메이슨
본점,신관,B1,푸드마켓,테넌트,제인패커
본점,신관,B1,푸드마켓,음료,국산음료
본점,신관,B1,푸드마켓,음료,수입생수
본점,신관,B1,푸드마켓,음료,수입음료
본점,신관,B1,푸드마켓,스위트,나폴레옹과자점
본점,신관,B1,푸드마켓,스위트,루시카토
본점,신관,B1,푸드마켓,스위트,명인 김규흔 한과
본점,신관,B1,푸드마켓,스위트,몬타냐
본점,신관,B1,푸드마켓,스위트,몽슈슈
본점,신관,B1,푸드마켓,스위트,베키아에누보
본점,신관,B1,푸드마켓,스위트,비스테까
본점,신관,B1,푸드마켓,스위트,쁘띠이자뷰
본점,신관,B1,푸드마켓,스위트,씨즈캔디
본점,신관,B1,푸드마켓,스위트,오뗄두스
본점,신관,B1,푸드마켓,스위트,움트
본점,신관,B1,푸드마켓,카페,공차
본점,신관,B1,푸드마켓,카페,폴바셋
본점,신관,B1,푸드마켓,델리,고메홈(신선)
본점,신관,B1,푸드마켓,델리,구운몽
본점,신관,B1,푸드마켓,델리,도제(델리)
본점,신관,B1,푸드마켓,델리,루비떡볶이
본점,신관,B1,푸드마켓,델리,마루터
본점,신관,B1,푸드마켓,델리,바르다 김선생
본점,신관,B1,푸드마켓,델리,속초코다리냉면
본점,신관,B1,푸드마켓,델리,스시바
본점,신관,B1,푸드마켓,델리,윤종희 떡방
본점,신관,B1,푸드마켓,델리,자니로켓
본점,신관,B1,푸드마켓,델리,칙피스
본점,신관,B1,푸드마켓,델리,하루(신선)
본점,신관,B1,푸드마켓,델리,화계상점
본점,신관,B1,푸드마켓,푸드프라자,샤브퀴진
본점,신관,B1,푸드마켓,푸드프라자,소이연남(본점)
본점,신관,B1,푸드마켓,푸드프라자,홍대개미(본점)
강남점,백화점,11F,S GARDEN/전문식당가,식당가,계절의맛
강남점,백화점,11F,S GARDEN/전문식당가,식당가,꼴라주
강남점,백화점,11F,S GARDEN/전문식당가,식당가,더 키친 일 포노
강남점,백화점,11F,S GARDEN/전문식당가,식당가,덕인관
강남점,백화점,11F,S GARDEN/전문식당가,식당가,밀화
강남점,백화점,11F,S GARDEN/전문식당가,식당가,타마린드
강남점,백화점,11F,S GARDEN/전문식당가,식당가,평양면옥
강남점,백화점,11F,S GARDEN/전문식당가,식당가,호경전
강남점,백화점,11F,S GARDEN/전문식당가,식당가,화니
강남점,백화점,11F,S GARDEN/전문식당가,식당가,히바린
강남점,백화점,11F,S GARDEN/전문식당가,휴게시설,S가든
강남점,백화점,10F,"리틀신세계(아동,유아)/란제리",커리어,요이삭스
강남점,백화점,10F,"리틀신세계(아동,유아)/란제리",란제리,바바라 란제리
